row_id concept1 concept1_nbr_inst concept1_nbr_unique_instances concept2 concept2_nbr_inst concept2_nbr_unique_instances inter_no_sameas inter_with_sameas union_no_sameas union_with_sameas jacc_no_sameas jacc_with_sameas isSubset_LOD isSubset_no_sameAs isSubset_with_sameas diff_with_sameas
624 http://sw.opencyc.org/2008/06/10/concept/en/IslamicRepublic 5 5 http://umbel.org/umbel/sc/IslamicRepublic 2 2 0 1 7 6 0.0 0.1667 False False False 9999
625 http://sw.opencyc.org/2008/06/10/concept/en/Ductility 5 5 http://umbel.org/umbel/sc/Ductility 1 1 0 1 6 5 0.0 0.2 False False True 9999
626 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSex 5 5 http://umbel.org/umbel/sc/BiologicalSex 4 4 0 0 9 9 0.0 0.0 False False False 0
627 http://umbel.org/umbel/sc/BiologicalKingdom 5 5 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalKingdom 1 1 0 0 6 6 0.0 0.0 False False False 0
628 http://sw.opencyc.org/2008/06/10/concept/en/AnnualEventType 5 5 http://umbel.org/umbel/sc/AnnualEventType 3 3 0 0 8 8 0.0 0.0 False False False 0
629 http://sw.opencyc.org/2008/06/10/concept/en/VertebratesByTaxonomicClass_Biology_Topic 5 5 http://umbel.org/umbel/ac/VertebratesByTaxonomicClass_Biology_Topic 5 5 0 0 10 10 0.0 0.0 False False False 0
630 http://umbel.org/umbel/ac/StudentByEducationalOrganizationLevel 5 5 http://sw.opencyc.org/2008/06/10/concept/en/StudentByEducationalOrganizationLevel 1 1 0 0 6 6 0.0 0.0 False False False 0
631 http://sw.opencyc.org/2008/06/10/concept/en/InformationDesignation 5 5 http://umbel.org/umbel/ac/InformationDesignation 3 3 0 0 8 8 0.0 0.0 False False False 0
632 http://sw.opencyc.org/2008/06/10/concept/en/ControversialAction 5 4 http://umbel.org/umbel/ac/ControversialAction 1 1 0 1 6 4 0.0 0.25 False False True 9999
633 http://sw.opencyc.org/2008/06/10/concept/en/ClassicalMusicalCompositionTypeByMusicalForm 5 5 http://umbel.org/umbel/ac/ClassicalMusicalCompositionTypeByMusicalForm 5 5 0 0 10 10 0.0 0.0 False False False 0
634 http://umbel.org/umbel/ac/BodyPositionAndMovement_Physiology_Topic 5 5 http://sw.opencyc.org/2008/06/10/concept/en/BodyPositionAndMovement_Physiology_Topic 3 3 0 0 8 8 0.0 0.0 False False False 0
635 http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByConventionalSizeClassification 5 5 http://umbel.org/umbel/ac/AutomobileTypeByConventionalSizeClassification 5 5 0 0 10 10 0.0 0.0 False False False 0
636 http://umbel.org/umbel/ac/AnimalByTaxonomicPhylumWithSamples_Biology_Topic 5 5 http://sw.opencyc.org/2008/06/10/concept/en/AnimalByTaxonomicPhylumWithSamples_Biology_Topic 4 4 0 0 9 9 0.0 0.0 False False False 0
637 http://umbel.org/umbel/ac/Actions_Topic 5 5 http://sw.opencyc.org/2008/06/10/concept/en/Actions_Topic 3 3 0 0 8 8 0.0 0.0 False False False 0
638 http://sw.opencyc.org/2008/06/10/concept/en/AccountSystemTypeByImplementationMeans 5 5 http://umbel.org/umbel/ac/AccountSystemTypeByImplementationMeans 1 1 0 0 6 6 0.0 0.0 False False False 0
639 http://rdf.geospecies.org/ont/geospecies#Sex 5 5 http://lod.taxonconcept.org/ontology/txn.owl#Sex 5 5 0 0 10 10 0.0 0.0 False False False 0
640 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/GeoMapRO.owl#State 4 4 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/cidades.owl#Estado 2 2 0 2 6 4 0.0 0.5 False False True 9999
641 http://sw.opencyc.org/2008/06/10/concept/en/WordProcessingProgram 4 4 http://umbel.org/umbel/sc/WordProcessingProgram 4 4 0 0 8 8 0.0 0.0 False False False 0
642 http://sw.opencyc.org/2008/06/10/concept/en/TerrestrialPlanet 4 4 http://umbel.org/umbel/sc/TerrestrialPlanet 2 2 0 0 6 6 0.0 0.0 False False False 0
643 http://sw.opencyc.org/2008/06/10/concept/en/TeamGame 4 4 http://umbel.org/umbel/sc/TeamGame 1 1 0 0 5 5 0.0 0.0 False False False 0
644 http://sw.opencyc.org/2008/06/10/concept/en/Stairway 4 4 http://umbel.org/umbel/sc/Stairway 3 3 0 0 7 7 0.0 0.0 False False False 0
645 http://umbel.org/umbel/sc/SpaceStation 4 4 http://sw.opencyc.org/2008/06/10/concept/en/SpaceStation 3 3 0 0 7 7 0.0 0.0 False False False 0
646 http://sw.opencyc.org/2008/06/10/concept/en/SocialistGovernment 4 3 http://umbel.org/umbel/sc/SocialistGovernment 1 1 0 1 5 3 0.0 0.3333 False False True 9999
647 http://umbel.org/umbel/sc/SchoolCampus 4 4 http://sw.opencyc.org/2008/06/10/concept/en/SchoolCampus 2 2 0 0 6 6 0.0 0.0 False False False 0
648 http://umbel.org/umbel/sc/PhilosophyBeliefs 4 4 http://sw.opencyc.org/2008/06/10/concept/en/PhilosophyBeliefs 3 3 0 0 7 7 0.0 0.0 False False False 0
649 http://sw.opencyc.org/2008/06/10/concept/en/ParliamentaryGovernment 4 4 http://umbel.org/umbel/sc/ParliamentaryGovernment 4 4 0 0 8 8 0.0 0.0 False False False 0
650 http://umbel.org/umbel/sc/LevantCountry 4 4 http://sw.opencyc.org/2008/06/10/concept/en/LevantCountry 1 1 0 1 5 4 0.0 0.25 False False True 9999
651 http://sw.opencyc.org/2008/06/10/concept/en/ISOStandard 4 4 http://umbel.org/umbel/sc/ISOStandard 1 1 0 0 5 5 0.0 0.0 False False False 0
652 http://sw.opencyc.org/2008/06/10/concept/en/GovernmentProgram 4 4 http://umbel.org/umbel/sc/GovernmentProgram 1 1 0 1 5 4 0.0 0.25 False False True 9999
653 http://sw.opencyc.org/2008/06/10/concept/en/FoodGroup 4 4 http://umbel.org/umbel/sc/FoodGroup 4 4 0 0 8 8 0.0 0.0 False False False 0
654 http://sw.opencyc.org/2008/06/10/concept/en/ElectricalResistance 4 4 http://umbel.org/umbel/sc/ElectricalResistance 1 1 0 0 5 5 0.0 0.0 False False False 0
655 http://sw.opencyc.org/2008/06/10/concept/en/DietProgram 4 4 http://umbel.org/umbel/sc/DietProgram 1 1 0 1 5 4 0.0 0.25 False False True 9999
656 http://umbel.org/umbel/sc/CoralReef 4 4 http://sw.opencyc.org/2008/06/10/concept/en/CoralReef 1 1 0 0 5 5 0.0 0.0 False False False 0
657 http://sw.opencyc.org/2008/06/10/concept/en/CommunistPeoplesRepublic 4 4 http://umbel.org/umbel/sc/CommunistPeoplesRepublic 1 1 0 0 5 5 0.0 0.0 False False False 0
658 http://sw.opencyc.org/2008/06/10/concept/en/CollegeSport 4 3 http://umbel.org/umbel/sc/CollegeSport 2 2 0 1 6 4 0.0 0.25 False False False 9999
659 http://sw.opencyc.org/2008/06/10/concept/en/AuthoritarianGovernment 4 4 http://umbel.org/umbel/sc/AuthoritarianGovernment 1 1 0 0 5 5 0.0 0.0 False False False 0
660 http://sw.opencyc.org/2008/06/10/concept/en/Air 4 4 http://umbel.org/umbel/sc/Air 1 1 0 1 5 4 0.0 0.25 False False True 9999
661 http://umbel.org/umbel/ac/Metal_Chemistry_Topic 4 4 http://sw.opencyc.org/2008/06/10/concept/en/Metal_Chemistry_Topic 2 2 0 0 6 6 0.0 0.0 False False False 0
662 http://umbel.org/umbel/ac/LifeStages_Social_Topic 4 4 http://sw.opencyc.org/2008/06/10/concept/en/LifeStages_Social_Topic 3 3 0 0 7 7 0.0 0.0 False False False 0
663 http://umbel.org/umbel/ac/ElectricalConductivity_Material_Topic 4 4 http://sw.opencyc.org/2008/06/10/concept/en/ElectricalConductivity_Material_Topic 1 1 0 0 5 5 0.0 0.0 False False False 0
664 http://sw.opencyc.org/2008/06/10/concept/en/BloodTypeByABO 4 4 http://umbel.org/umbel/ac/BloodTypeByABO 4 4 0 0 8 8 0.0 0.0 False False False 0
665 http://umbel.org/umbel/ac/BiologicalSuborder 4 4 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSuborder 3 3 0 0 7 7 0.0 0.0 False False False 0
666 http://umbel.org/umbel/ac/BiologicalSubclass 4 4 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSubclass 2 2 0 0 6 6 0.0 0.0 False False False 0
667 http://sw.opencyc.org/2008/06/10/concept/en/BedTypeBySize 4 4 http://umbel.org/umbel/ac/BedTypeBySize 2 2 0 0 6 6 0.0 0.0 False False False 0
668 http://umbel.org/umbel/ac/ActorTypeByMedium 4 4 http://sw.opencyc.org/2008/06/10/concept/en/ActorTypeByMedium 1 1 0 0 5 5 0.0 0.0 False False False 0
669 http://xmlns.com/wordnet/1.6/Newspaper 4 4 http://purl.org/net/biblio#Newspaper 3 3 0 0 7 7 0.0 0.0 False False False 0
670 http://rdf.geospecies.org/ont/geospecies#Country 4 4 http://rdf.insee.fr/geo/Pays 1 1 0 0 5 5 0.0 0.0 False False False 0
671 http://kocour.ms.mff.cuni.cz/swi108/onto/kadlec/Services.owl#Shop 4 4 http://kocour.ms.mff.cuni.cz/swi108/onto/gajdos/Accommodation.owl#Shop 1 1 0 0 5 5 0.0 0.0 False False False 0
672 http://sw.opencyc.org/2008/06/10/concept/en/TownSquare 3 3 http://umbel.org/umbel/sc/TownSquare 3 3 0 0 6 6 0.0 0.0 False False False 0
673 http://umbel.org/umbel/sc/Ski_equipment 3 3 http://sw.opencyc.org/2008/06/10/concept/en/Ski_equipment 2 2 0 0 5 5 0.0 0.0 False False False 0
674 http://sw.opencyc.org/2008/06/10/concept/en/SecurityClearanceLevel 3 3 http://umbel.org/umbel/sc/SecurityClearanceLevel 2 2 0 0 5 5 0.0 0.0 False False False 0
675 http://sw.opencyc.org/2008/06/10/concept/en/Reflectance 3 3 http://umbel.org/umbel/sc/Reflectance 1 1 0 0 4 4 0.0 0.0 False False False 0
676 http://sw.opencyc.org/2008/06/10/concept/en/OceanLiner 3 3 http://umbel.org/umbel/sc/OceanLiner 2 2 0 0 5 5 0.0 0.0 False False False 0
677 http://umbel.org/umbel/sc/Marina 3 3 http://sw.opencyc.org/2008/06/10/concept/en/Marina 2 2 0 0 5 5 0.0 0.0 False False False 0
678 http://umbel.org/umbel/sc/Isthmus 3 3 http://sw.opencyc.org/2008/06/10/concept/en/Isthmus 1 1 0 0 4 4 0.0 0.0 False False False 0
679 http://umbel.org/umbel/sc/FrameOfReference 3 3 http://sw.opencyc.org/2008/06/10/concept/en/FrameOfReference 1 1 0 0 4 4 0.0 0.0 False False False 0
680 http://sw.opencyc.org/2008/06/10/concept/en/FigureOfSpeech 3 3 http://umbel.org/umbel/sc/FigureOfSpeech 3 3 0 0 6 6 0.0 0.0 False False False 0
681 http://sw.opencyc.org/2008/06/10/concept/en/DisasterEvent 3 3 http://umbel.org/umbel/sc/DisasterEvent 2 2 0 0 5 5 0.0 0.0 False False False 0
682 http://umbel.org/umbel/ac/RelationshipsAmongOrganizations_Organization_Topic 3 3 http://sw.opencyc.org/2008/06/10/concept/en/RelationshipsAmongOrganizations_Organization_Topic 2 2 0 0 5 5 0.0 0.0 False False False 0
683 http://umbel.org/umbel/ac/Probability_Topic 3 3 http://sw.opencyc.org/2008/06/10/concept/en/Probability_Topic 1 1 0 0 4 4 0.0 0.0 False False False 0
684 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationBySector 3 3 http://umbel.org/umbel/ac/OrganizationBySector 3 3 0 0 6 6 0.0 0.0 False False False 0
685 http://sw.opencyc.org/2008/06/10/concept/en/Functions_Fundamental_Topic 3 3 http://umbel.org/umbel/ac/Functions_Fundamental_Topic 2 2 0 0 5 5 0.0 0.0 False False False 0
686 http://sw.opencyc.org/2008/06/10/concept/en/Education_Social_Topic 3 3 http://umbel.org/umbel/ac/Education_Social_Topic 3 3 0 0 6 6 0.0 0.0 False False False 0
687 http://sw.opencyc.org/2008/06/10/concept/en/ActionTypeByLegality 3 3 http://umbel.org/umbel/ac/ActionTypeByLegality 2 2 0 0 5 5 0.0 0.0 False False False 0
688 http://creek.idi.ntnu.no/owl/creek-vocabulary#Case 3 3 http://gaia.sip.ucm.es/cbronto.owl#Case 2 2 0 0 5 5 0.0 0.0 False False False 0
689 http://www.w3.org/2002/03owlt/equivalentClass/premises001#Automobile 2 2 http://www.w3.org/2002/03owlt/equivalentClass/premises001#Car 2 2 2 2 2 2 1.0 1.0 False True True 0
690 http://www.w3.org/2002/03owlt/Ontology/premises004#Automobile 2 2 http://www.w3.org/2002/03owlt/Ontology/premises004#Car 2 2 2 2 2 2 1.0 1.0 False True True 0
691 http://www.w3.org/2002/03owlt/Ontology/premises003#Automobile 2 2 http://www.w3.org/2002/03owlt/Ontology/premises003#Car 2 2 2 2 2 2 1.0 1.0 False True True 0
692 http://www.w3.org/2002/03owlt/Ontology/premises002#Automobile 2 2 http://www.w3.org/2002/03owlt/Ontology/premises002#Car 2 2 2 2 2 2 1.0 1.0 False True True 0
693 http://www.w3.org/2002/03owlt/Ontology/premises001#Automobile 2 2 http://www.w3.org/2002/03owlt/Ontology/premises001#Car 2 2 2 2 2 2 1.0 1.0 False True True 0
694 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/GeoMapRO.owl#Country 2 2 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/ciudades.owl#Pais 1 1 0 1 3 2 0.0 0.5 False False True 9999
695 http://www.bardok.net/ontologies/2007/1/Books.owl#Library 2 2 http://www.bardok.net/ontologies/2007/1/Libros.owl#Biblioteca 1 1 0 0 3 3 0.0 0.0 False False False 0
696 http://www.bardok.net/ontologies/2007/1/Books.owl#Author 2 2 http://www.bardok.net/ontologies/2007/1/Libros.owl#Autor 2 2 0 0 4 4 0.0 0.0 False False False 0
697 http://creativecommons.org/ns#Prohibition 2 2 http://web.resource.org/cc/Prohibition 2 2 0 0 4 4 0.0 0.0 False False False 0
698 http://sw.opencyc.org/2008/06/10/concept/en/VerdictOfTrial 2 2 http://umbel.org/umbel/sc/VerdictOfTrial 2 2 0 0 4 4 0.0 0.0 False False False 0
699 http://umbel.org/umbel/sc/TopologyConcept 2 2 http://sw.opencyc.org/2008/06/10/concept/en/TopologyConcept 1 1 0 0 3 3 0.0 0.0 False False False 0
700 http://sw.opencyc.org/2008/06/10/concept/en/TelephoneState 2 2 http://umbel.org/umbel/sc/TelephoneState 1 1 0 0 3 3 0.0 0.0 False False False 0
701 http://sw.opencyc.org/2008/06/10/concept/en/Reef 2 2 http://umbel.org/umbel/sc/Reef 1 1 0 0 3 3 0.0 0.0 False False False 0
702 http://umbel.org/umbel/sc/RadioReceiverState 2 2 http://sw.opencyc.org/2008/06/10/concept/en/RadioReceiverState 1 1 0 0 3 3 0.0 0.0 False False False 0
703 http://umbel.org/umbel/sc/Infant_care_equipment 2 2 http://sw.opencyc.org/2008/06/10/concept/en/Infant_care_equipment 1 1 0 0 3 3 0.0 0.0 False False False 0
704 http://sw.opencyc.org/2008/06/10/concept/en/IndependentRepublic 2 2 http://umbel.org/umbel/sc/IndependentRepublic 2 2 0 0 4 4 0.0 0.0 False False False 0
705 http://umbel.org/umbel/sc/FamilyRelationsConcept 2 2 http://sw.opencyc.org/2008/06/10/concept/en/FamilyRelationsConcept 1 1 0 0 3 3 0.0 0.0 False False False 0
706 http://umbel.org/umbel/sc/ChromaticColor 2 2 http://sw.opencyc.org/2008/06/10/concept/en/ChromaticColor 1 1 0 0 3 3 0.0 0.0 False False False 0
707 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalPurity 2 2 http://umbel.org/umbel/sc/ChemicalPurity 2 2 0 0 4 4 0.0 0.0 False False False 0
708 http://sw.opencyc.org/2008/06/10/concept/en/Buying 2 2 http://umbel.org/umbel/sc/Buying 1 1 0 0 3 3 0.0 0.0 False False False 0
709 http://umbel.org/umbel/sc/AcidType_Lewis 2 2 http://sw.opencyc.org/2008/06/10/concept/en/AcidType_Lewis 1 1 0 0 3 3 0.0 0.0 False False False 0
710 http://sw.opencyc.org/2008/06/10/concept/en/Solubility_Material_Topic 2 2 http://umbel.org/umbel/ac/Solubility_Material_Topic 1 1 0 0 3 3 0.0 0.0 False False False 0
711 http://sw.opencyc.org/2008/06/10/concept/en/PopulationClassificationTerms_Social_Topic 2 2 http://umbel.org/umbel/ac/PopulationClassificationTerms_Social_Topic 1 1 0 0 3 3 0.0 0.0 False False False 0
712 http://umbel.org/umbel/ac/MoneyAndPrice_PossTransfer_Topic 2 2 http://sw.opencyc.org/2008/06/10/concept/en/MoneyAndPrice_PossTransfer_Topic 1 1 0 0 3 3 0.0 0.0 False False False 0
713 http://sw.opencyc.org/2008/06/10/concept/en/FieldFormats_Db_Topic 2 2 http://umbel.org/umbel/ac/FieldFormats_Db_Topic 1 1 0 0 3 3 0.0 0.0 False False False 0
714 http://umbel.org/umbel/ac/ElementsAndAtoms_Chemistry_Topic 2 2 http://sw.opencyc.org/2008/06/10/concept/en/ElementsAndAtoms_Chemistry_Topic 1 1 0 0 3 3 0.0 0.0 False False False 0
715 http://umbel.org/umbel/ac/ConsumingFood_Food_Topic 2 2 http://sw.opencyc.org/2008/06/10/concept/en/ConsumingFood_Food_Topic 1 1 0 0 3 3 0.0 0.0 False False False 0
716 http://sw.opencyc.org/2008/06/10/concept/en/Comparisons_Quantity_Topic 2 2 http://umbel.org/umbel/ac/Comparisons_Quantity_Topic 2 2 0 1 4 3 0.0 0.3333 False False False 9999
717 http://sw.opencyc.org/2008/06/10/concept/en/CollectionTypeType 2 2 http://umbel.org/umbel/ac/CollectionTypeType 2 2 0 0 4 4 0.0 0.0 False False False 0
718 http://sw.opencyc.org/2008/06/10/concept/en/BloodTypeByRhFactor 2 2 http://umbel.org/umbel/ac/BloodTypeByRhFactor 2 2 0 0 4 4 0.0 0.0 False False False 0
719 http://sw.opencyc.org/2008/06/10/concept/en/BidTypeByStatus 2 2 http://umbel.org/umbel/ac/BidTypeByStatus 1 1 0 0 3 3 0.0 0.0 False False False 0
720 http://umbel.org/umbel/ac/AircraftTypeByBrand 2 2 http://sw.opencyc.org/2008/06/10/concept/en/AircraftTypeByBrand 1 1 0 0 3 3 0.0 0.0 False False False 0
721 http://sw.opencyc.org/2008/06/10/concept/en/Action_Device_Topic 2 2 http://umbel.org/umbel/ac/Action_Device_Topic 1 1 0 0 3 3 0.0 0.0 False False False 0
722 http://www.ndltd.org/standards/metadata/etdms/1.0/ETD-MS 1 1 info:tef#Thesis 1 1 1 1 1 1 1.0 1.0 False True True 0
723 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/ciudades.owl#Departamento 1 1 http://www.inf.puc-rio.br/~dani/sw/ontologies/2004/09/GeoMapRO.owl#Department 1 1 0 1 2 1 0.0 1.0 False False True 9999
724 http://www.holger-kampffmeyer.de/DesignpatternsIntentOntology.owl#Generalization 1 1 http://www.holger-kampffmeyer.de/DesignpatternsIntentOntology.owl#Abstraction 1 1 0 0 2 2 0.0 0.0 False False False 0
725 http://www.bardok.net/ontologies/2007/1/sencillo.owl#Liburu 1 1 http://www.bardok.net/ontologies/2007/1/sencillo.owl#Libro 1 1 0 0 2 2 0.0 0.0 False False False 0
726 http://www.bardok.net/ontologies/2007/1/sencillo.owl#Book 1 1 http://www.bardok.net/ontologies/2007/1/sencillo.owl#Libro 1 1 0 0 2 2 0.0 0.0 False False False 0
727 http://sw.opencyc.org/2008/06/10/concept/en/USAirForceEchelon 1 1 http://umbel.org/umbel/sc/USAirForceEchelon 1 1 0 0 2 2 0.0 0.0 False False False 0
728 http://sw.opencyc.org/2008/06/10/concept/en/TaxiCab 1 1 http://umbel.org/umbel/sc/TaxiCab 1 1 0 0 2 2 0.0 0.0 False False False 0
729 http://sw.opencyc.org/2008/06/10/concept/en/PeoplesRepublic 1 1 http://umbel.org/umbel/sc/PeoplesRepublic 1 1 0 0 2 2 0.0 0.0 False False False 0
730 http://sw.opencyc.org/2008/06/10/concept/en/Ontology 1 1 http://umbel.org/umbel/sc/Ontology 1 1 0 0 2 2 0.0 0.0 False False False 0
731 http://sw.opencyc.org/2008/06/10/concept/en/LunarRoundTrip 1 1 http://umbel.org/umbel/sc/LunarRoundTrip 1 1 0 0 2 2 0.0 0.0 False False False 0
732 http://sw.opencyc.org/2008/06/10/concept/en/CoPrincipality 1 1 http://umbel.org/umbel/sc/CoPrincipality 1 1 0 0 2 2 0.0 0.0 False False False 0
733 http://sw.opencyc.org/2008/06/10/concept/en/ClockTower 1 1 http://umbel.org/umbel/sc/ClockTower 1 1 0 0 2 2 0.0 0.0 False False False 0
734 http://sw.opencyc.org/2008/06/10/concept/en/Atmosphere 1 1 http://umbel.org/umbel/sc/Atmosphere 1 1 0 1 2 1 0.0 1.0 False False True 9999
735 http://sw.opencyc.org/2008/06/10/concept/en/UniversalConstant 1 1 http://umbel.org/umbel/ac/UniversalConstant 1 1 0 0 2 2 0.0 0.0 False False False 0
736 http://sw.opencyc.org/2008/06/10/concept/en/ThermalConductivity_Material_Topic 1 1 http://umbel.org/umbel/ac/ThermalConductivity_Material_Topic 1 1 0 0 2 2 0.0 0.0 False False False 0
737 http://sw.opencyc.org/2008/06/10/concept/en/IrrationalNumber 1 1 http://umbel.org/umbel/ac/IrrationalNumber 1 1 0 0 2 2 0.0 0.0 False False False 0
738 http://sw.opencyc.org/2008/06/10/concept/en/CarbamateCompoundType 1 1 http://umbel.org/umbel/ac/CarbamateCompoundType 1 1 0 0 2 2 0.0 0.0 False False False 0
739 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSuperfamily 1 1 http://umbel.org/umbel/ac/BiologicalSuperfamily 1 1 0 0 2 2 0.0 0.0 False False False 0
740 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSubphylum 1 1 http://umbel.org/umbel/ac/BiologicalSubphylum 1 1 0 0 2 2 0.0 0.0 False False False 0
741 http://sw.opencyc.org/2008/06/10/concept/en/AnimalsByGrossForm_Biology_Topic 1 1 http://umbel.org/umbel/ac/AnimalsByGrossForm_Biology_Topic 1 1 0 0 2 2 0.0 0.0 False False False 0
742 http://dbpedia.org/resource/Malware 1 1 http://minsky.gsi.dit.upm.es/semanticwiki/index.php/Special:URIResolver/Category-3AMalware_Infection_into_Product_Software 1 1 0 0 2 2 0.0 0.0 False False False 0
